id_evento,id_usuario,tipo_evento,timestamp_registro,dados_origem_json
ev_001080,usr_01222,visualizar_produto,2026-06-05T03:59:40.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.22.23""}"
ev_005101,usr_00395,visualizar_produto,2026-06-05T03:59:48.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.14.201""}"
ev_000129,usr_00984,finalizar_compra,2026-06-05T03:59:48.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.204.126""}"
ev_000088,usr_00867,visualizar_produto,2026-06-05T03:59:57.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.111.217""}"
ev_005144,usr_00506,limpar_carrinho,2026-06-05T04:00:07.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.217.168""}"
ev_006315,usr_01129,visualizar_produto,2026-06-05T04:00:07.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.132.240""}"
ev_008779,usr_01197,finalizar_compra,2026-06-05T04:00:10.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.7.224""}"
ev_005374,usr_00593,finalizar_compra,2026-06-05T04:00:12.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.194.208""}"
ev_000952,usr_01438,visualizar_produto,2026-06-05T04:00:14.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.247.217""}"
ev_008609,usr_00510,visualizar_produto,2026-06-05T04:00:22.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.225.163""}"
ev_008675,usr_00381,visualizar_produto,2026-06-05T04:00:31.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.30.97""}"
ev_001814,usr_01397,visualizar_produto,2026-06-05T04:00:40.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.24.191""}"
ev_001979,usr_00531,adicionar_ao_carrinho,2026-06-05T04:00:56.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.148.10""}"
ev_006326,usr_00677,visualizar_produto,2026-06-05T04:01:02.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.51.248""}"
ev_005616,usr_01107,finalizar_compra,2026-06-05T04:01:10.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.205.27""}"
ev_005437,usr_00257,visualizar_produto,2026-06-05T04:01:12.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.52.88""}"
ev_000359,usr_00517,visualizar_produto,2026-06-05T04:01:24.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.229.200""}"
ev_000121,usr_01372,visualizar_produto,2026-06-05T04:01:29.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.161.182""}"
ev_002597,usr_00872,finalizar_compra,2026-06-05T04:01:37.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.12.228""}"
ev_007355,usr_00186,visualizar_produto,2026-06-05T04:01:37.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.157.165""}"
ev_009211,usr_00272,adicionar_ao_carrinho,2026-06-05T04:01:41.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.85.133""}"
ev_009109,usr_00811,visualizar_produto,2026-06-05T04:01:41.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.122.244""}"
ev_009254,usr_01103,adicionar_ao_carrinho,2026-06-05T04:01:52.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.64.132""}"
ev_003318,usr_01438,finalizar_compra,2026-06-05T04:02:10.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.193.240""}"
ev_003383,usr_00265,visualizar_produto,2026-06-05T04:02:18.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.57.238""}"
ev_001973,usr_00536,visualizar_produto,2026-06-05T04:02:31.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.214.54""}"
ev_004336,usr_00010,visualizar_produto,2026-06-05T04:02:39.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.28.46""}"
ev_009623,usr_01269,visualizar_produto,2026-06-05T04:02:45.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.185.162""}"
ev_006458,usr_01197,visualizar_produto,2026-06-05T04:02:58.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.242.82""}"
ev_006241,usr_00140,visualizar_produto,2026-06-05T04:03:21.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.60.23""}"
ev_002780,usr_00024,visualizar_produto,2026-06-05T04:03:49.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.9.165""}"
ev_009494,usr_00505,adicionar_ao_carrinho,2026-06-05T04:04:14.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.153.218""}"
ev_006192,usr_00518,visualizar_produto,2026-06-05T04:04:36.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.59.30""}"
ev_007703,usr_00167,visualizar_produto,2026-06-05T04:04:47.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.153.147""}"
ev_001477,usr_00738,visualizar_produto,2026-06-05T04:04:51.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.203.43""}"
ev_002774,usr_00012,adicionar_ao_carrinho,2026-06-05T04:05:18.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.33.48""}"
ev_009595,usr_01054,visualizar_produto,2026-06-05T04:05:23.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.223.96""}"
ev_006148,usr_00681,visualizar_produto,2026-06-05T04:05:28.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.14.132""}"
ev_002603,usr_00288,visualizar_produto,2026-06-05T04:05:35.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.17.136""}"
ev_000579,usr_00412,adicionar_ao_carrinho,2026-06-05T04:05:43.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.21.30""}"
ev_002599,usr_01173,finalizar_compra,2026-06-05T04:05:51.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.228.190""}"
ev_006596,usr_00255,finalizar_compra,2026-06-05T04:06:00.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.166.78""}"
ev_008576,usr_00168,finalizar_compra,2026-06-05T04:06:01.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.186.13""}"
ev_007709,usr_00151,adicionar_ao_carrinho,2026-06-05T04:06:04.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.77.165""}"
ev_008631,usr_00827,finalizar_compra,2026-06-05T04:06:15.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.195.125""}"
ev_001733,usr_01341,visualizar_produto,2026-06-05T04:06:20.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.69.82""}"
ev_004534,usr_01295,visualizar_produto,2026-06-05T04:06:23.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.180.94""}"
ev_007522,usr_01029,finalizar_compra,2026-06-05T04:07:16.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.206.239""}"
ev_007278,usr_00004,visualizar_produto,2026-06-05T04:07:18.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.104.238""}"
ev_004797,usr_00333,visualizar_produto,2026-06-05T04:07:32.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.155.218""}"
ev_003939,usr_01162,adicionar_ao_carrinho,2026-06-05T04:07:46.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.36.219""}"
ev_004372,usr_00641,visualizar_produto,2026-06-05T04:07:47.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.26.26""}"
ev_009987,usr_00661,finalizar_compra,2026-06-05T04:07:49.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.189.12""}"
ev_009988,usr_00406,visualizar_produto,2026-06-05T04:07:54.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.83.142""}"
ev_002225,usr_00463,visualizar_produto,2026-06-05T04:08:12.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.38.240""}"
ev_004274,usr_01305,limpar_carrinho,2026-06-05T04:08:17.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.43.59""}"
ev_008833,usr_01191,visualizar_produto,2026-06-05T04:08:19.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.174.43""}"
ev_007797,usr_00897,adicionar_ao_carrinho,2026-06-05T04:08:25.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.218.13""}"
ev_005504,usr_01290,visualizar_produto,2026-06-05T04:08:25.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.72.199""}"
ev_007587,usr_00734,visualizar_produto,2026-06-05T04:08:28.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.242.134""}"
ev_009854,usr_01249,visualizar_produto,2026-06-05T04:08:36.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.230.47""}"
ev_001789,usr_01112,visualizar_produto,2026-06-05T04:08:45.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.240.141""}"
ev_007666,usr_00580,adicionar_ao_carrinho,2026-06-05T04:08:55.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.125.30""}"
ev_002955,usr_00567,adicionar_ao_carrinho,2026-06-05T04:08:57.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.88.137""}"
ev_000464,usr_00213,adicionar_ao_carrinho,2026-06-05T04:08:59.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.154.125""}"
ev_005630,usr_00363,adicionar_ao_carrinho,2026-06-05T04:09:07.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.209.198""}"
ev_001210,usr_00001,visualizar_produto,2026-06-05T04:09:13.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.107.178""}"
ev_000717,usr_00597,visualizar_produto,2026-06-05T04:09:15.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.93.150""}"
ev_001758,usr_00146,visualizar_produto,2026-06-05T04:09:21.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.63.235""}"
ev_000544,usr_00797,visualizar_produto,2026-06-05T04:09:33.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.144.109""}"
ev_005818,usr_00639,limpar_carrinho,2026-06-05T04:09:34.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.45.65""}"
ev_004315,usr_00614,visualizar_produto,2026-06-05T04:09:35.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.31.216""}"
ev_009777,usr_00602,adicionar_ao_carrinho,2026-06-05T04:09:37.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.193.26""}"
ev_005314,usr_01493,visualizar_produto,2026-06-05T04:09:49.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.133.16""}"
ev_000778,usr_00876,visualizar_produto,2026-06-05T04:09:55.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.28.40""}"
ev_002922,usr_00816,visualizar_produto,2026-06-05T04:09:59.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.232.218""}"
ev_004369,usr_00111,visualizar_produto,2026-06-05T04:10:09.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.25.112""}"
ev_008144,usr_00960,visualizar_produto,2026-06-05T04:10:20.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.122.132""}"
ev_002003,usr_01250,visualizar_produto,2026-06-05T04:10:25.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.86.246""}"
ev_006768,usr_01429,visualizar_produto,2026-06-05T04:10:29.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.121.198""}"
ev_004913,usr_00543,visualizar_produto,2026-06-05T04:10:32.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.250.66""}"
ev_003295,usr_00373,visualizar_produto,2026-06-05T04:10:32.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.134.110""}"
ev_006042,usr_00146,visualizar_produto,2026-06-05T04:10:37.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.87.171""}"
ev_006758,usr_01124,finalizar_compra,2026-06-05T04:10:38.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.62.112""}"
ev_001294,usr_00985,visualizar_produto,2026-06-05T04:10:43.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.205.97""}"
ev_004468,usr_00145,visualizar_produto,2026-06-05T04:10:55.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.188.97""}"
ev_002743,usr_00366,visualizar_produto,2026-06-05T04:11:04.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.208.245""}"
ev_009537,usr_00676,visualizar_produto,2026-06-05T04:11:18.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.34.50""}"
ev_005290,usr_00570,visualizar_produto,2026-06-05T04:11:29.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.228.241""}"
ev_004571,usr_00578,visualizar_produto,2026-06-05T04:11:32.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.211.192""}"
ev_007515,usr_00746,visualizar_produto,2026-06-05T04:11:49.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.182.156""}"
ev_004951,usr_01249,adicionar_ao_carrinho,2026-06-05T04:11:55.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.201.128""}"
ev_008195,usr_01218,visualizar_produto,2026-06-05T04:11:57.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.74.240""}"
ev_001685,usr_00639,visualizar_produto,2026-06-05T04:12:30.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.202.161""}"
ev_003842,usr_00123,visualizar_produto,2026-06-05T04:12:41.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.220.16""}"
ev_009591,usr_00922,adicionar_ao_carrinho,2026-06-05T04:12:49.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.137.159""}"
ev_008167,usr_00412,adicionar_ao_carrinho,2026-06-05T04:12:58.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.234.130""}"
ev_006219,usr_01326,visualizar_produto,2026-06-05T04:12:58.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.209.172""}"
ev_006546,usr_01452,finalizar_compra,2026-06-05T04:13:00.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.28.176""}"
ev_001698,usr_00517,adicionar_ao_carrinho,2026-06-05T04:13:05.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.82.182""}"
ev_007384,usr_00653,visualizar_produto,2026-06-05T04:13:22.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.99.113""}"
ev_005189,usr_00895,finalizar_compra,2026-06-05T04:13:25.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.120.39""}"
ev_004943,usr_01134,visualizar_produto,2026-06-05T04:13:25.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.49.48""}"
ev_001461,usr_00615,adicionar_ao_carrinho,2026-06-05T04:13:30.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.193.19""}"
ev_004942,usr_00463,visualizar_produto,2026-06-05T04:13:40.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.121.246""}"
ev_006740,usr_00292,adicionar_ao_carrinho,2026-06-05T04:13:43.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.205.242""}"
ev_005893,usr_00231,visualizar_produto,2026-06-05T04:13:44.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.126.44""}"
ev_009059,usr_00655,adicionar_ao_carrinho,2026-06-05T04:13:58.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.239.136""}"
ev_005202,usr_00818,finalizar_compra,2026-06-05T04:14:24.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.165.3""}"
ev_003800,usr_00441,finalizar_compra,2026-06-05T04:14:30.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.253.74""}"
ev_008892,usr_01072,adicionar_ao_carrinho,2026-06-05T04:14:41.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.73.38""}"
ev_008296,usr_00078,visualizar_produto,2026-06-05T04:14:46.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.45.171""}"
ev_007179,usr_01282,adicionar_ao_carrinho,2026-06-05T04:14:53.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.138.132""}"
ev_003352,usr_00694,visualizar_produto,2026-06-05T04:14:59.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.110.76""}"
ev_002451,usr_01491,finalizar_compra,2026-06-05T04:15:05.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.109.162""}"
ev_009904,usr_00236,adicionar_ao_carrinho,2026-06-05T04:15:07.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.253.54""}"
ev_006666,usr_00065,adicionar_ao_carrinho,2026-06-05T04:15:09.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.149.162""}"
ev_004522,usr_00839,visualizar_produto,2026-06-05T04:15:16.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.6.72""}"
ev_009159,usr_01122,visualizar_produto,2026-06-05T04:15:26.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.36.252""}"
ev_008006,usr_00836,visualizar_produto,2026-06-05T04:15:27.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.24.121""}"
ev_004753,usr_00507,visualizar_produto,2026-06-05T04:15:29.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.239.250""}"
ev_009378,usr_00452,visualizar_produto,2026-06-05T04:15:41.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.106.233""}"
ev_001373,usr_01437,adicionar_ao_carrinho,2026-06-05T04:15:57.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.141.118""}"
ev_005793,usr_00346,adicionar_ao_carrinho,2026-06-05T04:16:12.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.147.226""}"
ev_006343,usr_01404,visualizar_produto,2026-06-05T04:16:23.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.132.250""}"
ev_002357,usr_01123,visualizar_produto,2026-06-05T04:16:29.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.37.85""}"
ev_008398,usr_01332,visualizar_produto,2026-06-05T04:16:42.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.43.33""}"
ev_002335,usr_01062,visualizar_produto,2026-06-05T04:16:42.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.113.4""}"
ev_002335,usr_01062,visualizar_produto,2026-06-05T04:16:42.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.113.4""}"
ev_003964,usr_00841,finalizar_compra,2026-06-05T04:16:45.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.144.232""}"
ev_008864,usr_01071,visualizar_produto,2026-06-05T04:16:46.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.32.210""}"
ev_009113,usr_00126,adicionar_ao_carrinho,2026-06-05T04:16:50.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.119.109""}"
ev_005742,usr_00280,visualizar_produto,2026-06-05T04:17:06.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.53.154""}"
ev_008740,usr_00859,visualizar_produto,2026-06-05T04:17:17.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.5.52""}"
ev_001834,usr_00266,finalizar_compra,2026-06-05T04:17:19.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.156.252""}"
ev_006852,usr_00187,visualizar_produto,2026-06-05T04:18:05.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.193.41""}"
ev_002690,usr_01431,finalizar_compra,2026-06-05T04:18:09.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.37.40""}"
ev_006494,usr_01223,visualizar_produto,2026-06-05T04:18:18.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.146.147""}"
ev_000162,usr_00873,visualizar_produto,2026-06-05T04:18:44.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.82.123""}"
ev_006069,usr_00168,visualizar_produto,2026-06-05T04:18:49.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.2.90""}"
ev_003375,usr_00852,visualizar_produto,2026-06-05T04:18:55.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.197.67""}"
ev_008237,usr_01098,visualizar_produto,2026-06-05T04:18:56.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.52.49""}"
